'Constraint';'Template';'Activation';'Target';'Confidence';'Coverage';'Support';'Trace confidence';'Trace coverage';'Trace support';'Marked for exclusion';'Below thresholds';'Redudant';'Conflicting'
'Precedence(A_PREACCEPTED, O_CREATED)';'Precedence';'[O_CREATED]';'[A_PREACCEPTED]';1.000;0.076;0.076;1.000;0.383;0.383;FALSE;FALSE;FALSE;FALSE
'Precedence(A_SUBMITTED, O_CREATED)';'Precedence';'[O_CREATED]';'[A_SUBMITTED]';1.000;0.076;0.076;1.000;0.383;0.383;FALSE;FALSE;FALSE;FALSE
'CoExistence(O_CREATED, A_ACCEPTED)';'CoExistence';'[O_CREATED]';'[A_ACCEPTED]';0.992;0.132;0.131;0.981;0.391;0.383;FALSE;FALSE;FALSE;FALSE
'NotSuccession(O_CREATED, A_ACCEPTED)';'NotSuccession';'[O_CREATED]';'[A_ACCEPTED]';1.000;0.132;0.132;0.981;0.391;0.383;FALSE;FALSE;FALSE;FALSE
'NotChainSuccession(O_CREATED, A_ACTIVATED)';'NotChainSuccession';'[O_CREATED]';'[A_ACTIVATED]';1.000;0.101;0.101;1.000;0.383;0.383;FALSE;FALSE;FALSE;FALSE
'NotChainSuccession(O_CREATED, A_APPROVED)';'NotChainSuccession';'[O_CREATED]';'[A_APPROVED]';1.000;0.101;0.101;1.000;0.383;0.383;FALSE;FALSE;FALSE;FALSE
'NotChainSuccession(O_CREATED, A_CANCELLED)';'NotChainSuccession';'[O_CREATED]';'[A_CANCELLED]';1.000;0.107;0.107;0.811;0.472;0.383;FALSE;FALSE;FALSE;FALSE
'NotChainSuccession(O_CREATED, A_DECLINED)';'NotChainSuccession';'[O_CREATED]';'[A_DECLINED]';1.000;0.159;0.159;0.423;0.905;0.383;FALSE;FALSE;FALSE;FALSE
'CoExistence(O_CREATED, A_FINALIZED)';'CoExistence';'[O_CREATED]';'[A_FINALIZED]';1.000;0.131;0.131;1.000;0.383;0.383;FALSE;FALSE;FALSE;FALSE
'NotSuccession(O_CREATED, A_FINALIZED)';'NotSuccession';'[O_CREATED]';'[A_FINALIZED]';1.000;0.131;0.131;1.000;0.383;0.383;FALSE;FALSE;FALSE;FALSE
'NotSuccession(O_CREATED, A_PARTLYSUBMITTED)';'NotSuccession';'[O_CREATED]';'[A_PARTLYSUBMITTED]';1.000;0.218;0.218;0.383;1.000;0.383;FALSE;FALSE;FALSE;FALSE
'NotSuccession(O_CREATED, A_PREACCEPTED)';'NotSuccession';'[O_CREATED]';'[A_PREACCEPTED]';1.000;0.156;0.156;0.681;0.563;0.383;FALSE;FALSE;FALSE;FALSE
'NotChainSuccession(O_CREATED, A_REGISTERED)';'NotChainSuccession';'[O_CREATED]';'[A_REGISTERED]';1.000;0.101;0.101;1.000;0.383;0.383;FALSE;FALSE;FALSE;FALSE
'NotSuccession(O_CREATED, A_SUBMITTED)';'NotSuccession';'[O_CREATED]';'[A_SUBMITTED]';1.000;0.218;0.218;0.383;1.000;0.383;FALSE;FALSE;FALSE;FALSE
'NotChainSuccession(O_CREATED, O_ACCEPTED)';'NotChainSuccession';'[O_CREATED]';'[O_ACCEPTED]';1.000;0.101;0.101;1.000;0.383;0.383;FALSE;FALSE;FALSE;FALSE
'NotChainSuccession(O_CREATED, O_CANCELLED)';'NotChainSuccession';'[O_CREATED]';'[O_CANCELLED]';1.000;0.116;0.116;1.000;0.383;0.383;FALSE;FALSE;FALSE;FALSE
'NotChainSuccession(O_CREATED, O_DECLINED)';'NotChainSuccession';'[O_CREATED]';'[O_DECLINED]';1.000;0.085;0.085;1.000;0.383;0.383;FALSE;FALSE;FALSE;FALSE
'CoExistence(O_CREATED, O_SELECTED)';'CoExistence';'[O_CREATED]';'[O_SELECTED]';1.000;0.153;0.153;1.000;0.383;0.383;FALSE;FALSE;FALSE;FALSE
'NotChainSuccession(O_CREATED, O_SELECTED)';'NotChainSuccession';'[O_CREATED]';'[O_SELECTED]';1.000;0.153;0.153;1.000;0.383;0.383;FALSE;FALSE;FALSE;FALSE
'ChainSuccession(O_CREATED, O_SENT)';'ChainSuccession';'[O_CREATED]';'[O_SENT]';1.000;0.153;0.153;1.000;0.383;0.383;FALSE;FALSE;FALSE;FALSE
'NotChainSuccession(O_CREATED, O_SENT_BACK)';'NotChainSuccession';'[O_CREATED]';'[O_SENT_BACK]';1.000;0.114;0.114;1.000;0.383;0.383;FALSE;FALSE;FALSE;FALSE
'AtMost1(O_DECLINED)';'AtMost1';'';'[O_DECLINED]';1.000;0.142;0.142;1.000;1.000;1.000;FALSE;FALSE;FALSE;FALSE
'AlternatePrecedence(A_ACCEPTED, O_DECLINED)';'AlternatePrecedence';'[O_DECLINED]';'[A_ACCEPTED]';1.000;0.009;0.009;1.000;0.061;0.061;FALSE;FALSE;FALSE;FALSE
'AlternatePrecedence(A_FINALIZED, O_DECLINED)';'AlternatePrecedence';'[O_DECLINED]';'[A_FINALIZED]';1.000;0.009;0.009;1.000;0.061;0.061;FALSE;FALSE;FALSE;FALSE
'AlternatePrecedence(A_PARTLYSUBMITTED, O_DECLINED)';'AlternatePrecedence';'[O_DECLINED]';'[A_PARTLYSUBMITTED]';1.000;0.009;0.009;1.000;0.061;0.061;FALSE;FALSE;FALSE;FALSE
'AlternatePrecedence(A_PREACCEPTED, O_DECLINED)';'AlternatePrecedence';'[O_DECLINED]';'[A_PREACCEPTED]';1.000;0.009;0.009;1.000;0.061;0.061;FALSE;FALSE;FALSE;FALSE
'AlternatePrecedence(A_SUBMITTED, O_DECLINED)';'AlternatePrecedence';'[O_DECLINED]';'[A_SUBMITTED]';1.000;0.009;0.009;1.000;0.061;0.061;FALSE;FALSE;FALSE;FALSE
'AlternatePrecedence(O_CREATED, O_DECLINED)';'AlternatePrecedence';'[O_DECLINED]';'[O_CREATED]';1.000;0.009;0.009;1.000;0.061;0.061;FALSE;FALSE;FALSE;FALSE
'NotSuccession(O_DECLINED, A_ACCEPTED)';'NotSuccession';'[O_DECLINED]';'[A_ACCEPTED]';1.000;0.064;0.064;0.157;0.391;0.061;FALSE;FALSE;FALSE;FALSE
'NotCoExistence(O_DECLINED, A_ACTIVATED)';'NotCoExistence';'[O_DECLINED]';'[A_ACTIVATED]';1.000;0.033;0.033;0.263;0.233;0.061;FALSE;FALSE;FALSE;FALSE
'NotCoExistence(O_DECLINED, A_APPROVED)';'NotCoExistence';'[O_DECLINED]';'[A_APPROVED]';1.000;0.033;0.033;0.263;0.233;0.061;FALSE;FALSE;FALSE;FALSE
'NotCoExistence(O_DECLINED, A_CANCELLED)';'NotCoExistence';'[O_DECLINED]';'[A_CANCELLED]';1.000;0.039;0.039;0.222;0.276;0.061;FALSE;FALSE;FALSE;FALSE
'RespondedExistence(O_DECLINED, A_DECLINED)';'RespondedExistence';'[O_DECLINED]';'[A_DECLINED]';1.000;0.009;0.009;1.000;0.061;0.061;FALSE;FALSE;FALSE;FALSE
'NotSuccession(O_DECLINED, A_FINALIZED)';'NotSuccession';'[O_DECLINED]';'[A_FINALIZED]';1.000;0.063;0.063;0.160;0.383;0.061;FALSE;FALSE;FALSE;FALSE
'NotSuccession(O_DECLINED, A_PARTLYSUBMITTED)';'NotSuccession';'[O_DECLINED]';'[A_PARTLYSUBMITTED]';1.000;0.151;0.151;0.061;1.000;0.061;FALSE;FALSE;FALSE;FALSE
'NotSuccession(O_DECLINED, A_PREACCEPTED)';'NotSuccession';'[O_DECLINED]';'[A_PREACCEPTED]';1.000;0.089;0.089;0.109;0.563;0.061;FALSE;FALSE;FALSE;FALSE
'NotCoExistence(O_DECLINED, A_REGISTERED)';'NotCoExistence';'[O_DECLINED]';'[A_REGISTERED]';1.000;0.033;0.033;0.263;0.233;0.061;FALSE;FALSE;FALSE;FALSE
'NotSuccession(O_DECLINED, A_SUBMITTED)';'NotSuccession';'[O_DECLINED]';'[A_SUBMITTED]';1.000;0.151;0.151;0.061;1.000;0.061;FALSE;FALSE;FALSE;FALSE
'NotCoExistence(O_DECLINED, O_ACCEPTED)';'NotCoExistence';'[O_DECLINED]';'[O_ACCEPTED]';1.000;0.033;0.033;0.263;0.233;0.061;FALSE;FALSE;FALSE;FALSE
'NotSuccession(O_DECLINED, O_CANCELLED)';'NotSuccession';'[O_DECLINED]';'[O_CANCELLED]';1.000;0.048;0.048;0.245;0.250;0.061;FALSE;FALSE;FALSE;FALSE
'NotSuccession(O_DECLINED, O_CREATED)';'NotSuccession';'[O_DECLINED]';'[O_CREATED]';1.000;0.085;0.085;0.160;0.383;0.061;FALSE;FALSE;FALSE;FALSE
'NotSuccession(O_DECLINED, O_SELECTED)';'NotSuccession';'[O_DECLINED]';'[O_SELECTED]';1.000;0.085;0.085;0.160;0.383;0.061;FALSE;FALSE;FALSE;FALSE
'NotSuccession(O_DECLINED, O_SENT)';'NotSuccession';'[O_DECLINED]';'[O_SENT]';1.000;0.085;0.085;0.160;0.383;0.061;FALSE;FALSE;FALSE;FALSE
'NotSuccession(O_DECLINED, O_SENT_BACK)';'NotSuccession';'[O_DECLINED]';'[O_SENT_BACK]';1.000;0.046;0.046;0.243;0.252;0.061;FALSE;FALSE;FALSE;FALSE
'AlternatePrecedence(O_SELECTED, O_DECLINED)';'AlternatePrecedence';'[O_DECLINED]';'[O_SELECTED]';1.000;0.009;0.009;1.000;0.061;0.061;FALSE;FALSE;FALSE;FALSE
'AlternatePrecedence(O_SENT, O_DECLINED)';'AlternatePrecedence';'[O_DECLINED]';'[O_SENT]';1.000;0.009;0.009;1.000;0.061;0.061;FALSE;FALSE;FALSE;FALSE
'AtMost3(O_SELECTED)';'AtMost3';'';'[O_SELECTED]';0.992;0.142;0.141;0.992;1.000;0.992;FALSE;FALSE;FALSE;FALSE
'Precedence(A_PARTLYSUBMITTED, O_SELECTED)';'Precedence';'[O_SELECTED]';'[A_PARTLYSUBMITTED]';1.000;0.076;0.076;1.000;0.383;0.383;FALSE;FALSE;FALSE;FALSE
'Precedence(A_PREACCEPTED, O_SELECTED)';'Precedence';'[O_SELECTED]';'[A_PREACCEPTED]';1.000;0.076;0.076;1.000;0.383;0.383;FALSE;FALSE;FALSE;FALSE
'Precedence(A_SUBMITTED, O_SELECTED)';'Precedence';'[O_SELECTED]';'[A_SUBMITTED]';1.000;0.076;0.076;1.000;0.383;0.383;FALSE;FALSE;FALSE;FALSE
'CoExistence(O_SELECTED, A_ACCEPTED)';'CoExistence';'[O_SELECTED]';'[A_ACCEPTED]';0.992;0.132;0.131;0.981;0.391;0.383;FALSE;FALSE;FALSE;FALSE
'NotSuccession(O_SELECTED, A_ACCEPTED)';'NotSuccession';'[O_SELECTED]';'[A_ACCEPTED]';1.000;0.132;0.132;0.981;0.391;0.383;FALSE;FALSE;FALSE;FALSE
'NotChainSuccession(O_SELECTED, A_ACTIVATED)';'NotChainSuccession';'[O_SELECTED]';'[A_ACTIVATED]';1.000;0.101;0.101;1.000;0.383;0.383;FALSE;FALSE;FALSE;FALSE
'NotChainSuccession(O_SELECTED, A_APPROVED)';'NotChainSuccession';'[O_SELECTED]';'[A_APPROVED]';1.000;0.101;0.101;1.000;0.383;0.383;FALSE;FALSE;FALSE;FALSE
'NotChainSuccession(O_SELECTED, A_CANCELLED)';'NotChainSuccession';'[O_SELECTED]';'[A_CANCELLED]';1.000;0.107;0.107;0.811;0.472;0.383;FALSE;FALSE;FALSE;FALSE
'NotChainSuccession(O_SELECTED, A_DECLINED)';'NotChainSuccession';'[O_SELECTED]';'[A_DECLINED]';1.000;0.159;0.159;0.423;0.905;0.383;FALSE;FALSE;FALSE;FALSE
'CoExistence(O_SELECTED, A_FINALIZED)';'CoExistence';'[O_SELECTED]';'[A_FINALIZED]';1.000;0.131;0.131;1.000;0.383;0.383;FALSE;FALSE;FALSE;FALSE
'NotSuccession(O_SELECTED, A_PARTLYSUBMITTED)';'NotSuccession';'[O_SELECTED]';'[A_PARTLYSUBMITTED]';1.000;0.218;0.218;0.383;1.000;0.383;FALSE;FALSE;FALSE;FALSE
'NotSuccession(O_SELECTED, A_PREACCEPTED)';'NotSuccession';'[O_SELECTED]';'[A_PREACCEPTED]';1.000;0.156;0.156;0.681;0.563;0.383;FALSE;FALSE;FALSE;FALSE
'NotChainSuccession(O_SELECTED, A_REGISTERED)';'NotChainSuccession';'[O_SELECTED]';'[A_REGISTERED]';1.000;0.101;0.101;1.000;0.383;0.383;FALSE;FALSE;FALSE;FALSE
'NotSuccession(O_SELECTED, A_SUBMITTED)';'NotSuccession';'[O_SELECTED]';'[A_SUBMITTED]';1.000;0.218;0.218;0.383;1.000;0.383;FALSE;FALSE;FALSE;FALSE
'NotChainSuccession(O_SELECTED, O_ACCEPTED)';'NotChainSuccession';'[O_SELECTED]';'[O_ACCEPTED]';1.000;0.101;0.101;1.000;0.383;0.383;FALSE;FALSE;FALSE;FALSE
'AlternateSuccession(O_SELECTED, O_CREATED)';'AlternateSuccession';'[O_SELECTED]';'[O_CREATED]';1.000;0.153;0.153;1.000;0.383;0.383;FALSE;FALSE;FALSE;FALSE
'NotChainSuccession(O_SELECTED, O_DECLINED)';'NotChainSuccession';'[O_SELECTED]';'[O_DECLINED]';1.000;0.085;0.085;1.000;0.383;0.383;FALSE;FALSE;FALSE;FALSE
'AlternateSuccession(O_SELECTED, O_SENT)';'AlternateSuccession';'[O_SELECTED]';'[O_SENT]';1.000;0.153;0.153;1.000;0.383;0.383;FALSE;FALSE;FALSE;FALSE
'NotChainSuccession(O_SELECTED, O_SENT)';'NotChainSuccession';'[O_SELECTED]';'[O_SENT]';1.000;0.153;0.153;1.000;0.383;0.383;FALSE;FALSE;FALSE;FALSE
'NotChainSuccession(O_SELECTED, O_SENT_BACK)';'NotChainSuccession';'[O_SELECTED]';'[O_SENT_BACK]';1.000;0.114;0.114;1.000;0.383;0.383;FALSE;FALSE;FALSE;FALSE
'AtMost3(O_SENT)';'AtMost3';'';'[O_SENT]';0.992;0.142;0.141;0.992;1.000;0.992;FALSE;FALSE;FALSE;FALSE
'Precedence(A_PARTLYSUBMITTED, O_SENT)';'Precedence';'[O_SENT]';'[A_PARTLYSUBMITTED]';1.000;0.076;0.076;1.000;0.383;0.383;FALSE;FALSE;FALSE;FALSE
'Precedence(A_PREACCEPTED, O_SENT)';'Precedence';'[O_SENT]';'[A_PREACCEPTED]';1.000;0.076;0.076;1.000;0.383;0.383;FALSE;FALSE;FALSE;FALSE
'Precedence(A_SUBMITTED, O_SENT)';'Precedence';'[O_SENT]';'[A_SUBMITTED]';1.000;0.076;0.076;1.000;0.383;0.383;FALSE;FALSE;FALSE;FALSE
'CoExistence(O_SENT, A_ACCEPTED)';'CoExistence';'[O_SENT]';'[A_ACCEPTED]';0.992;0.132;0.131;0.981;0.391;0.383;FALSE;FALSE;FALSE;FALSE
'NotSuccession(O_SENT, A_ACCEPTED)';'NotSuccession';'[O_SENT]';'[A_ACCEPTED]';1.000;0.132;0.132;0.981;0.391;0.383;FALSE;FALSE;FALSE;FALSE
'NotChainSuccession(O_SENT, A_ACTIVATED)';'NotChainSuccession';'[O_SENT]';'[A_ACTIVATED]';0.997;0.101;0.100;1.000;0.383;0.383;FALSE;FALSE;FALSE;FALSE
'NotChainSuccession(O_SENT, A_APPROVED)';'NotChainSuccession';'[O_SENT]';'[A_APPROVED]';0.993;0.101;0.100;1.000;0.383;0.383;FALSE;FALSE;FALSE;FALSE
'NotChainSuccession(O_SENT, A_DECLINED)';'NotChainSuccession';'[O_SENT]';'[A_DECLINED]';0.996;0.159;0.159;0.422;0.905;0.382;FALSE;FALSE;FALSE;FALSE
'CoExistence(O_SENT, A_FINALIZED)';'CoExistence';'[O_SENT]';'[A_FINALIZED]';1.000;0.131;0.131;1.000;0.383;0.383;FALSE;FALSE;FALSE;FALSE
'NotSuccession(O_SENT, A_FINALIZED)';'NotSuccession';'[O_SENT]';'[A_FINALIZED]';1.000;0.131;0.131;1.000;0.383;0.383;FALSE;FALSE;FALSE;FALSE
'NotSuccession(O_SENT, A_PARTLYSUBMITTED)';'NotSuccession';'[O_SENT]';'[A_PARTLYSUBMITTED]';1.000;0.218;0.218;0.383;1.000;0.383;FALSE;FALSE;FALSE;FALSE
'NotSuccession(O_SENT, A_PREACCEPTED)';'NotSuccession';'[O_SENT]';'[A_PREACCEPTED]';1.000;0.156;0.156;0.681;0.563;0.383;FALSE;FALSE;FALSE;FALSE
'NotChainSuccession(O_SENT, A_REGISTERED)';'NotChainSuccession';'[O_SENT]';'[A_REGISTERED]';0.997;0.101;0.100;1.000;0.383;0.383;FALSE;FALSE;FALSE;FALSE
'NotSuccession(O_SENT, A_SUBMITTED)';'NotSuccession';'[O_SENT]';'[A_SUBMITTED]';1.000;0.218;0.218;0.383;1.000;0.383;FALSE;FALSE;FALSE;FALSE
'CoExistence(O_SENT, O_CREATED)';'CoExistence';'[O_SENT]';'[O_CREATED]';1.000;0.153;0.153;1.000;0.383;0.383;FALSE;FALSE;FALSE;FALSE
'NotChainSuccession(O_SENT, O_CREATED)';'NotChainSuccession';'[O_SENT]';'[O_CREATED]';1.000;0.153;0.153;1.000;0.383;0.383;FALSE;FALSE;FALSE;FALSE
'NotChainSuccession(O_SENT, O_DECLINED)';'NotChainSuccession';'[O_SENT]';'[O_DECLINED]';0.993;0.085;0.084;0.997;0.383;0.382;FALSE;FALSE;FALSE;FALSE
'CoExistence(O_SENT, O_SELECTED)';'CoExistence';'[O_SENT]';'[O_SELECTED]';1.000;0.153;0.153;1.000;0.383;0.383;FALSE;FALSE;FALSE;FALSE
'AtMost2(O_SENT_BACK)';'AtMost2';'';'[O_SENT_BACK]';1.000;0.142;0.142;1.000;1.000;1.000;FALSE;FALSE;FALSE;FALSE
'Precedence(A_ACCEPTED, O_SENT_BACK)';'Precedence';'[O_SENT_BACK]';'[A_ACCEPTED]';1.000;0.038;0.038;1.000;0.249;0.249;FALSE;FALSE;FALSE;FALSE
'Precedence(A_FINALIZED, O_SENT_BACK)';'Precedence';'[O_SENT_BACK]';'[A_FINALIZED]';1.000;0.038;0.038;1.000;0.249;0.249;FALSE;FALSE;FALSE;FALSE
'Precedence(A_PARTLYSUBMITTED, O_SENT_BACK)';'Precedence';'[O_SENT_BACK]';'[A_PARTLYSUBMITTED]';1.000;0.038;0.038;1.000;0.249;0.249;FALSE;FALSE;FALSE;FALSE
'Precedence(A_PREACCEPTED, O_SENT_BACK)';'Precedence';'[O_SENT_BACK]';'[A_PREACCEPTED]';1.000;0.038;0.038;1.000;0.249;0.249;FALSE;FALSE;FALSE;FALSE
'Precedence(A_SUBMITTED, O_SENT_BACK)';'Precedence';'[O_SENT_BACK]';'[A_SUBMITTED]';1.000;0.038;0.038;1.000;0.249;0.249;FALSE;FALSE;FALSE;FALSE
'AlternatePrecedence(O_CREATED, O_SENT_BACK)';'AlternatePrecedence';'[O_SENT_BACK]';'[O_CREATED]';1.000;0.038;0.038;1.000;0.249;0.249;FALSE;FALSE;FALSE;FALSE
'AlternatePrecedence(O_SELECTED, O_SENT_BACK)';'AlternatePrecedence';'[O_SENT_BACK]';'[O_SELECTED]';1.000;0.038;0.038;1.000;0.249;0.249;FALSE;FALSE;FALSE;FALSE
'ChainPrecedence(O_SENT, O_SENT_BACK)';'ChainPrecedence';'[O_SENT_BACK]';'[O_SENT]';1.000;0.038;0.038;1.000;0.249;0.249;FALSE;FALSE;FALSE;FALSE
'NotSuccession(O_SENT_BACK, A_ACCEPTED)';'NotSuccession';'[O_SENT_BACK]';'[A_ACCEPTED]';1.000;0.093;0.093;0.636;0.391;0.249;FALSE;FALSE;FALSE;FALSE
'NotSuccession(O_SENT_BACK, A_FINALIZED)';'NotSuccession';'[O_SENT_BACK]';'[A_FINALIZED]';1.000;0.092;0.092;0.649;0.383;0.249;FALSE;FALSE;FALSE;FALSE
'NotSuccession(O_SENT_BACK, A_PARTLYSUBMITTED)';'NotSuccession';'[O_SENT_BACK]';'[A_PARTLYSUBMITTED]';1.000;0.180;0.180;0.249;1.000;0.249;FALSE;FALSE;FALSE;FALSE
'NotSuccession(O_SENT_BACK, A_PREACCEPTED)';'NotSuccession';'[O_SENT_BACK]';'[A_PREACCEPTED]';1.000;0.118;0.118;0.442;0.563;0.249;FALSE;FALSE;FALSE;FALSE
'NotSuccession(O_SENT_BACK, A_SUBMITTED)';'NotSuccession';'[O_SENT_BACK]';'[A_SUBMITTED]';1.000;0.180;0.180;0.249;1.000;0.249;FALSE;FALSE;FALSE;FALSE
'NotChainSuccession(O_SENT_BACK, O_CREATED)';'NotChainSuccession';'[O_SENT_BACK]';'[O_CREATED]';1.000;0.114;0.114;0.649;0.383;0.249;FALSE;FALSE;FALSE;FALSE
'NotChainSuccession(O_SENT_BACK, O_SENT)';'NotChainSuccession';'[O_SENT_BACK]';'[O_SENT]';1.000;0.114;0.114;0.649;0.383;0.249;FALSE;FALSE;FALSE;FALSE
