'Constraint';'Template';'Activation';'Target';'Confidence';'Coverage';'Support';'Trace confidence';'Trace coverage';'Trace support';'Marked for exclusion';'Below thresholds';'Redudant';'Conflicting'
'NotPrecedence(Permit REJECTED by MISSING, Payment Handled)';'NotPrecedence';'[Payment Handled]';'[Permit REJECTED by MISSING]';0.995;0.086;0.085;0.995;0.959;0.954;FALSE;FALSE;FALSE;FALSE
'AtMost2(Permit APPROVED by ADMINISTRATION)';'AtMost2';'';'[Permit APPROVED by ADMINISTRATION]';1.000;0.089;0.089;1.000;1.000;1.000;FALSE;FALSE;FALSE;FALSE
'NotChainSuccession(Permit APPROVED by ADMINISTRATION, Declaration APPROVED by ADMINISTRATION)';'NotChainSuccession';'[Permit APPROVED by ADMINISTRATION]';'[Declaration APPROVED by ADMINISTRATION]';1.000;0.137;0.137;0.929;0.790;0.735;FALSE;FALSE;FALSE;FALSE
'NotChainSuccession(Permit APPROVED by ADMINISTRATION, Declaration APPROVED by BUDGET OWNER)';'NotChainSuccession';'[Permit APPROVED by ADMINISTRATION]';'[Declaration APPROVED by BUDGET OWNER]';1.000;0.092;0.092;0.971;0.756;0.735;FALSE;FALSE;FALSE;FALSE
'NotCoExistence(Permit APPROVED by ADMINISTRATION, Declaration APPROVED by PRE_APPROVER)';'NotCoExistence';'[Permit APPROVED by ADMINISTRATION]';'[Declaration APPROVED by PRE_APPROVER]';1.000;0.076;0.076;0.895;0.821;0.735;FALSE;FALSE;FALSE;FALSE
'NotChainSuccession(Permit APPROVED by ADMINISTRATION, Declaration APPROVED by SUPERVISOR)';'NotChainSuccession';'[Permit APPROVED by ADMINISTRATION]';'[Declaration APPROVED by SUPERVISOR]';1.000;0.071;0.071;0.976;0.753;0.735;FALSE;FALSE;FALSE;FALSE
'NotChainSuccession(Permit APPROVED by ADMINISTRATION, Declaration FINAL_APPROVED by DIRECTOR)';'NotChainSuccession';'[Permit APPROVED by ADMINISTRATION]';'[Declaration FINAL_APPROVED by DIRECTOR]';1.000;0.071;0.071;0.976;0.753;0.735;FALSE;FALSE;FALSE;FALSE
'NotChainSuccession(Permit APPROVED by ADMINISTRATION, Declaration FINAL_APPROVED by SUPERVISOR)';'NotChainSuccession';'[Permit APPROVED by ADMINISTRATION]';'[Declaration FINAL_APPROVED by SUPERVISOR]';1.000;0.151;0.151;0.754;0.975;0.735;FALSE;FALSE;FALSE;FALSE
'NotChainSuccession(Permit APPROVED by ADMINISTRATION, Declaration REJECTED by ADMINISTRATION)';'NotChainSuccession';'[Permit APPROVED by ADMINISTRATION]';'[Declaration REJECTED by ADMINISTRATION]';1.000;0.089;0.089;0.984;0.747;0.735;FALSE;FALSE;FALSE;FALSE
'NotRespondedExistence(Permit APPROVED by ADMINISTRATION, Declaration REJECTED by BUDGET OWNER)';'NotRespondedExistence';'[Permit APPROVED by ADMINISTRATION]';'[Declaration REJECTED by BUDGET OWNER]';0.992;0.067;0.067;0.992;0.735;0.729;FALSE;FALSE;FALSE;FALSE
'NotChainSuccession(Permit APPROVED by ADMINISTRATION, Declaration REJECTED by BUDGET OWNER)';'NotChainSuccession';'[Permit APPROVED by ADMINISTRATION]';'[Declaration REJECTED by BUDGET OWNER]';1.000;0.068;0.068;1.000;0.735;0.735;FALSE;FALSE;FALSE;FALSE
'NotCoExistence(Permit APPROVED by ADMINISTRATION, Declaration REJECTED by DIRECTOR)';'NotCoExistence';'[Permit APPROVED by ADMINISTRATION]';'[Declaration REJECTED by DIRECTOR]';1.000;0.067;0.067;0.999;0.735;0.734;FALSE;FALSE;FALSE;FALSE
'NotChainSuccession(Permit APPROVED by ADMINISTRATION, Declaration REJECTED by EMPLOYEE)';'NotChainSuccession';'[Permit APPROVED by ADMINISTRATION]';'[Declaration REJECTED by EMPLOYEE]';1.000;0.092;0.092;0.961;0.764;0.735;FALSE;FALSE;FALSE;FALSE
'NotCoExistence(Permit APPROVED by ADMINISTRATION, Declaration REJECTED by MISSING)';'NotCoExistence';'[Permit APPROVED by ADMINISTRATION]';'[Declaration REJECTED by MISSING]';1.000;0.068;0.068;0.980;0.750;0.735;FALSE;FALSE;FALSE;FALSE
'NotCoExistence(Permit APPROVED by ADMINISTRATION, Declaration REJECTED by PRE_APPROVER)';'NotCoExistence';'[Permit APPROVED by ADMINISTRATION]';'[Declaration REJECTED by PRE_APPROVER]';1.000;0.068;0.068;0.983;0.747;0.735;FALSE;FALSE;FALSE;FALSE
'NotChainSuccession(Permit APPROVED by ADMINISTRATION, Declaration REJECTED by SUPERVISOR)';'NotChainSuccession';'[Permit APPROVED by ADMINISTRATION]';'[Declaration REJECTED by SUPERVISOR]';1.000;0.069;0.069;0.993;0.740;0.735;FALSE;FALSE;FALSE;FALSE
'NotChainSuccession(Permit APPROVED by ADMINISTRATION, Declaration SAVED by EMPLOYEE)';'NotChainSuccession';'[Permit APPROVED by ADMINISTRATION]';'[Declaration SAVED by EMPLOYEE]';1.000;0.068;0.068;0.995;0.738;0.735;FALSE;FALSE;FALSE;FALSE
'NotChainSuccession(Permit APPROVED by ADMINISTRATION, Declaration SUBMITTED by EMPLOYEE)';'NotChainSuccession';'[Permit APPROVED by ADMINISTRATION]';'[Declaration SUBMITTED by EMPLOYEE]';1.000;0.179;0.179;0.737;0.997;0.735;FALSE;FALSE;FALSE;FALSE
'RespondedExistence(Permit APPROVED by ADMINISTRATION, End trip)';'RespondedExistence';'[Permit APPROVED by ADMINISTRATION]';'[End trip]';1.000;0.067;0.067;1.000;0.735;0.735;FALSE;FALSE;FALSE;FALSE
'NotChainSuccession(Permit APPROVED by ADMINISTRATION, End trip)';'NotChainSuccession';'[Permit APPROVED by ADMINISTRATION]';'[End trip]';0.996;0.156;0.156;0.731;1.000;0.731;FALSE;FALSE;FALSE;FALSE
'NotChainSuccession(Permit APPROVED by ADMINISTRATION, Payment Handled)';'NotChainSuccession';'[Permit APPROVED by ADMINISTRATION]';'[Payment Handled]';1.000;0.153;0.153;0.742;0.990;0.735;FALSE;FALSE;FALSE;FALSE
'NotCoExistence(Permit APPROVED by ADMINISTRATION, Permit APPROVED by PRE_APPROVER)';'NotCoExistence';'[Permit APPROVED by ADMINISTRATION]';'[Permit APPROVED by PRE_APPROVER]';1.000;0.074;0.074;0.901;0.816;0.735;FALSE;FALSE;FALSE;FALSE
'NotChainSuccession(Permit APPROVED by ADMINISTRATION, Permit FINAL_APPROVED by DIRECTOR)';'NotChainSuccession';'[Permit APPROVED by ADMINISTRATION]';'[Permit FINAL_APPROVED by DIRECTOR]';1.000;0.076;0.076;0.962;0.764;0.735;FALSE;FALSE;FALSE;FALSE
'NotSuccession(Permit APPROVED by ADMINISTRATION, Permit REJECTED by ADMINISTRATION)';'NotSuccession';'[Permit APPROVED by ADMINISTRATION]';'[Permit REJECTED by ADMINISTRATION]';0.997;0.068;0.068;1.000;0.735;0.735;FALSE;FALSE;FALSE;FALSE
'NotResponse(Permit APPROVED by ADMINISTRATION, Permit REJECTED by BUDGET OWNER)';'NotResponse';'[Permit APPROVED by ADMINISTRATION]';'[Permit REJECTED by BUDGET OWNER]';0.994;0.067;0.067;0.994;0.735;0.730;FALSE;FALSE;FALSE;FALSE
'NotCoExistence(Permit APPROVED by ADMINISTRATION, Permit REJECTED by DIRECTOR)';'NotCoExistence';'[Permit APPROVED by ADMINISTRATION]';'[Permit REJECTED by DIRECTOR]';0.999;0.067;0.067;1.000;0.735;0.734;FALSE;FALSE;FALSE;FALSE
'NotChainSuccession(Permit APPROVED by ADMINISTRATION, Permit REJECTED by EMPLOYEE)';'NotChainSuccession';'[Permit APPROVED by ADMINISTRATION]';'[Permit REJECTED by EMPLOYEE]';1.000;0.070;0.070;0.991;0.741;0.735;FALSE;FALSE;FALSE;FALSE
'NotCoExistence(Permit APPROVED by ADMINISTRATION, Permit REJECTED by MISSING)';'NotCoExistence';'[Permit APPROVED by ADMINISTRATION]';'[Permit REJECTED by MISSING]';1.000;0.068;0.068;0.991;0.741;0.734;FALSE;FALSE;FALSE;FALSE
'NotCoExistence(Permit APPROVED by ADMINISTRATION, Permit REJECTED by PRE_APPROVER)';'NotCoExistence';'[Permit APPROVED by ADMINISTRATION]';'[Permit REJECTED by PRE_APPROVER]';1.000;0.067;0.067;0.995;0.738;0.735;FALSE;FALSE;FALSE;FALSE
'NotChainResponse(Permit APPROVED by ADMINISTRATION, Permit REJECTED by SUPERVISOR)';'NotChainResponse';'[Permit APPROVED by ADMINISTRATION]';'[Permit REJECTED by SUPERVISOR]';0.990;0.067;0.066;0.990;0.735;0.727;FALSE;FALSE;FALSE;FALSE
'NotChainSuccession(Permit APPROVED by ADMINISTRATION, Permit SUBMITTED by EMPLOYEE)';'NotChainSuccession';'[Permit APPROVED by ADMINISTRATION]';'[Permit SUBMITTED by EMPLOYEE]';1.000;0.154;0.154;0.789;0.931;0.735;FALSE;FALSE;FALSE;FALSE
'NotChainSuccession(Permit APPROVED by ADMINISTRATION, Request Payment)';'NotChainSuccession';'[Permit APPROVED by ADMINISTRATION]';'[Request Payment]';1.000;0.153;0.153;0.742;0.990;0.735;FALSE;FALSE;FALSE;FALSE
'NotChainSuccession(Permit APPROVED by ADMINISTRATION, Send Reminder)';'NotChainSuccession';'[Permit APPROVED by ADMINISTRATION]';'[Send Reminder]';0.997;0.073;0.073;0.996;0.736;0.733;FALSE;FALSE;FALSE;FALSE
'RespondedExistence(Permit APPROVED by ADMINISTRATION, Start trip)';'RespondedExistence';'[Permit APPROVED by ADMINISTRATION]';'[Start trip]';1.000;0.067;0.067;1.000;0.735;0.735;FALSE;FALSE;FALSE;FALSE
'NotPrecedence(Permit REJECTED by BUDGET OWNER, Permit APPROVED by ADMINISTRATION)';'NotPrecedence';'[Permit APPROVED by ADMINISTRATION]';'[Permit REJECTED by BUDGET OWNER]';0.994;0.067;0.067;0.994;0.735;0.730;FALSE;FALSE;FALSE;FALSE
'ChainPrecedence(Permit SUBMITTED by EMPLOYEE, Permit APPROVED by ADMINISTRATION)';'ChainPrecedence';'[Permit APPROVED by ADMINISTRATION]';'[Permit SUBMITTED by EMPLOYEE]';0.998;0.067;0.067;0.998;0.735;0.733;FALSE;FALSE;FALSE;FALSE
'AtMost1(Permit APPROVED by BUDGET OWNER)';'AtMost1';'';'[Permit APPROVED by BUDGET OWNER]';0.997;0.089;0.089;0.997;1.000;0.997;FALSE;FALSE;FALSE;FALSE
'AlternatePrecedence(Permit APPROVED by ADMINISTRATION, Permit APPROVED by BUDGET OWNER)';'AlternatePrecedence';'[Permit APPROVED by BUDGET OWNER]';'[Permit APPROVED by ADMINISTRATION]';1.000;0.024;0.024;1.000;0.270;0.270;FALSE;FALSE;FALSE;FALSE
'NotChainSuccession(Permit APPROVED by BUDGET OWNER, Declaration APPROVED by ADMINISTRATION)';'NotChainSuccession';'[Permit APPROVED by BUDGET OWNER]';'[Declaration APPROVED by ADMINISTRATION]';1.000;0.094;0.094;0.350;0.773;0.270;FALSE;FALSE;FALSE;FALSE
'NotChainSuccession(Permit APPROVED by BUDGET OWNER, Declaration APPROVED by BUDGET OWNER)';'NotChainSuccession';'[Permit APPROVED by BUDGET OWNER]';'[Declaration APPROVED by BUDGET OWNER]';1.000;0.050;0.050;0.885;0.305;0.270;FALSE;FALSE;FALSE;FALSE
'NotCoExistence(Permit APPROVED by BUDGET OWNER, Declaration APPROVED by PRE_APPROVER)';'NotCoExistence';'[Permit APPROVED by BUDGET OWNER]';'[Declaration APPROVED by PRE_APPROVER]';1.000;0.033;0.033;0.757;0.357;0.270;FALSE;FALSE;FALSE;FALSE
'NotChainSuccession(Permit APPROVED by BUDGET OWNER, Declaration APPROVED by SUPERVISOR)';'NotChainSuccession';'[Permit APPROVED by BUDGET OWNER]';'[Declaration APPROVED by SUPERVISOR]';1.000;0.028;0.028;0.896;0.302;0.270;FALSE;FALSE;FALSE;FALSE
'NotChainSuccession(Permit APPROVED by BUDGET OWNER, Declaration FINAL_APPROVED by DIRECTOR)';'NotChainSuccession';'[Permit APPROVED by BUDGET OWNER]';'[Declaration FINAL_APPROVED by DIRECTOR]';1.000;0.028;0.028;0.897;0.301;0.270;FALSE;FALSE;FALSE;FALSE
'NotChainSuccession(Permit APPROVED by BUDGET OWNER, Declaration FINAL_APPROVED by SUPERVISOR)';'NotChainSuccession';'[Permit APPROVED by BUDGET OWNER]';'[Declaration FINAL_APPROVED by SUPERVISOR]';1.000;0.108;0.108;0.287;0.942;0.270;FALSE;FALSE;FALSE;FALSE
'NotChainSuccession(Permit APPROVED by BUDGET OWNER, Declaration REJECTED by ADMINISTRATION)';'NotChainSuccession';'[Permit APPROVED by BUDGET OWNER]';'[Declaration REJECTED by ADMINISTRATION]';1.000;0.046;0.046;0.691;0.391;0.270;FALSE;FALSE;FALSE;FALSE
'NotChainSuccession(Permit APPROVED by BUDGET OWNER, Declaration REJECTED by BUDGET OWNER)';'NotChainSuccession';'[Permit APPROVED by BUDGET OWNER]';'[Declaration REJECTED by BUDGET OWNER]';1.000;0.025;0.025;0.998;0.271;0.270;FALSE;FALSE;FALSE;FALSE
'NotCoExistence(Permit APPROVED by BUDGET OWNER, Declaration REJECTED by DIRECTOR)';'NotCoExistence';'[Permit APPROVED by BUDGET OWNER]';'[Declaration REJECTED by DIRECTOR]';1.000;0.024;0.024;0.998;0.271;0.270;FALSE;FALSE;FALSE;FALSE
'NotChainSuccession(Permit APPROVED by BUDGET OWNER, Declaration REJECTED by EMPLOYEE)';'NotChainSuccession';'[Permit APPROVED by BUDGET OWNER]';'[Declaration REJECTED by EMPLOYEE]';1.000;0.049;0.049;0.650;0.416;0.270;FALSE;FALSE;FALSE;FALSE
'NotCoExistence(Permit APPROVED by BUDGET OWNER, Declaration REJECTED by MISSING)';'NotCoExistence';'[Permit APPROVED by BUDGET OWNER]';'[Declaration REJECTED by MISSING]';1.000;0.026;0.026;0.947;0.285;0.270;FALSE;FALSE;FALSE;FALSE
'NotCoExistence(Permit APPROVED by BUDGET OWNER, Declaration REJECTED by PRE_APPROVER)';'NotCoExistence';'[Permit APPROVED by BUDGET OWNER]';'[Declaration REJECTED by PRE_APPROVER]';1.000;0.026;0.026;0.955;0.283;0.270;FALSE;FALSE;FALSE;FALSE
'NotChainSuccession(Permit APPROVED by BUDGET OWNER, Declaration REJECTED by SUPERVISOR)';'NotChainSuccession';'[Permit APPROVED by BUDGET OWNER]';'[Declaration REJECTED by SUPERVISOR]';1.000;0.026;0.026;0.948;0.285;0.270;FALSE;FALSE;FALSE;FALSE
'NotChainSuccession(Permit APPROVED by BUDGET OWNER, Declaration SAVED by EMPLOYEE)';'NotChainSuccession';'[Permit APPROVED by BUDGET OWNER]';'[Declaration SAVED by EMPLOYEE]';1.000;0.025;0.025;0.969;0.279;0.270;FALSE;FALSE;FALSE;FALSE
'NotChainSuccession(Permit APPROVED by BUDGET OWNER, Declaration SUBMITTED by EMPLOYEE)';'NotChainSuccession';'[Permit APPROVED by BUDGET OWNER]';'[Declaration SUBMITTED by EMPLOYEE]';1.000;0.137;0.137;0.273;0.991;0.270;FALSE;FALSE;FALSE;FALSE
'RespondedExistence(Permit APPROVED by BUDGET OWNER, End trip)';'RespondedExistence';'[Permit APPROVED by BUDGET OWNER]';'[End trip]';1.000;0.024;0.024;1.000;0.270;0.270;FALSE;FALSE;FALSE;FALSE
'NotChainSuccession(Permit APPROVED by BUDGET OWNER, End trip)';'NotChainSuccession';'[Permit APPROVED by BUDGET OWNER]';'[End trip]';0.991;0.114;0.113;0.265;1.000;0.265;FALSE;FALSE;FALSE;FALSE
'NotChainSuccession(Permit APPROVED by BUDGET OWNER, Payment Handled)';'NotChainSuccession';'[Permit APPROVED by BUDGET OWNER]';'[Payment Handled]';1.000;0.110;0.110;0.278;0.971;0.270;FALSE;FALSE;FALSE;FALSE
'NotSuccession(Permit APPROVED by BUDGET OWNER, Permit APPROVED by ADMINISTRATION)';'NotSuccession';'[Permit APPROVED by BUDGET OWNER]';'[Permit APPROVED by ADMINISTRATION]';0.994;0.092;0.091;0.368;0.735;0.270;FALSE;FALSE;FALSE;FALSE
'NotCoExistence(Permit APPROVED by BUDGET OWNER, Permit APPROVED by PRE_APPROVER)';'NotCoExistence';'[Permit APPROVED by BUDGET OWNER]';'[Permit APPROVED by PRE_APPROVER]';1.000;0.032;0.032;0.769;0.351;0.270;FALSE;FALSE;FALSE;FALSE
'NotChainSuccession(Permit APPROVED by BUDGET OWNER, Permit FINAL_APPROVED by DIRECTOR)';'NotChainSuccession';'[Permit APPROVED by BUDGET OWNER]';'[Permit FINAL_APPROVED by DIRECTOR]';0.998;0.033;0.033;0.798;0.338;0.270;FALSE;FALSE;FALSE;FALSE
'NotSuccession(Permit APPROVED by BUDGET OWNER, Permit REJECTED by ADMINISTRATION)';'NotSuccession';'[Permit APPROVED by BUDGET OWNER]';'[Permit REJECTED by ADMINISTRATION]';0.995;0.026;0.025;0.978;0.276;0.270;FALSE;FALSE;FALSE;FALSE
'NotSuccession(Permit APPROVED by BUDGET OWNER, Permit REJECTED by BUDGET OWNER)';'NotSuccession';'[Permit APPROVED by BUDGET OWNER]';'[Permit REJECTED by BUDGET OWNER]';1.000;0.025;0.025;0.997;0.271;0.270;FALSE;FALSE;FALSE;FALSE
'NotCoExistence(Permit APPROVED by BUDGET OWNER, Permit REJECTED by DIRECTOR)';'NotCoExistence';'[Permit APPROVED by BUDGET OWNER]';'[Permit REJECTED by DIRECTOR]';0.998;0.024;0.024;0.999;0.270;0.270;FALSE;FALSE;FALSE;FALSE
'NotChainSuccession(Permit APPROVED by BUDGET OWNER, Permit REJECTED by EMPLOYEE)';'NotChainSuccession';'[Permit APPROVED by BUDGET OWNER]';'[Permit REJECTED by EMPLOYEE]';1.000;0.028;0.028;0.932;0.290;0.270;FALSE;FALSE;FALSE;FALSE
'NotCoExistence(Permit APPROVED by BUDGET OWNER, Permit REJECTED by MISSING)';'NotCoExistence';'[Permit APPROVED by BUDGET OWNER]';'[Permit REJECTED by MISSING]';1.000;0.025;0.025;0.976;0.277;0.270;FALSE;FALSE;FALSE;FALSE
'NotCoExistence(Permit APPROVED by BUDGET OWNER, Permit REJECTED by PRE_APPROVER)';'NotCoExistence';'[Permit APPROVED by BUDGET OWNER]';'[Permit REJECTED by PRE_APPROVER]';1.000;0.025;0.025;0.986;0.274;0.270;FALSE;FALSE;FALSE;FALSE
'NotChainResponse(Permit APPROVED by BUDGET OWNER, Permit REJECTED by SUPERVISOR)';'NotChainResponse';'[Permit APPROVED by BUDGET OWNER]';'[Permit REJECTED by SUPERVISOR]';0.991;0.024;0.024;0.991;0.270;0.268;FALSE;FALSE;FALSE;FALSE
'NotSuccession(Permit APPROVED by BUDGET OWNER, Permit SUBMITTED by EMPLOYEE)';'NotSuccession';'[Permit APPROVED by BUDGET OWNER]';'[Permit SUBMITTED by EMPLOYEE]';0.994;0.111;0.110;0.290;0.931;0.270;FALSE;FALSE;FALSE;FALSE
'NotChainSuccession(Permit APPROVED by BUDGET OWNER, Request Payment)';'NotChainSuccession';'[Permit APPROVED by BUDGET OWNER]';'[Request Payment]';1.000;0.110;0.110;0.279;0.970;0.270;FALSE;FALSE;FALSE;FALSE
'NotChainSuccession(Permit APPROVED by BUDGET OWNER, Send Reminder)';'NotChainSuccession';'[Permit APPROVED by BUDGET OWNER]';'[Send Reminder]';0.996;0.030;0.030;0.870;0.310;0.270;FALSE;FALSE;FALSE;FALSE
'RespondedExistence(Permit APPROVED by BUDGET OWNER, Start trip)';'RespondedExistence';'[Permit APPROVED by BUDGET OWNER]';'[Start trip]';1.000;0.024;0.024;1.000;0.270;0.270;FALSE;FALSE;FALSE;FALSE
'AlternatePrecedence(Permit SUBMITTED by EMPLOYEE, Permit APPROVED by BUDGET OWNER)';'AlternatePrecedence';'[Permit APPROVED by BUDGET OWNER]';'[Permit SUBMITTED by EMPLOYEE]';1.000;0.024;0.024;1.000;0.270;0.270;FALSE;FALSE;FALSE;FALSE
'AtMost1(Permit APPROVED by PRE_APPROVER)';'AtMost1';'';'[Permit APPROVED by PRE_APPROVER]';0.998;0.089;0.089;0.998;1.000;0.998;FALSE;FALSE;FALSE;FALSE
'NotChainSuccession(Permit APPROVED by PRE_APPROVER, Declaration APPROVED by ADMINISTRATION)';'NotChainSuccession';'[Permit APPROVED by PRE_APPROVER]';'[Declaration APPROVED by ADMINISTRATION]';1.000;0.077;0.077;0.097;0.838;0.081;FALSE;FALSE;FALSE;FALSE
'NotCoExistence(Permit APPROVED by PRE_APPROVER, Declaration APPROVED by BUDGET OWNER)';'NotCoExistence';'[Permit APPROVED by PRE_APPROVER]';'[Declaration APPROVED by BUDGET OWNER]';0.993;0.033;0.033;0.221;0.362;0.080;FALSE;FALSE;FALSE;FALSE
'NotChainSuccession(Permit APPROVED by PRE_APPROVER, Declaration APPROVED by PRE_APPROVER)';'NotChainSuccession';'[Permit APPROVED by PRE_APPROVER]';'[Declaration APPROVED by PRE_APPROVER]';1.000;0.016;0.016;0.830;0.098;0.081;FALSE;FALSE;FALSE;FALSE
'NotChainSuccession(Permit APPROVED by PRE_APPROVER, Declaration APPROVED by SUPERVISOR)';'NotChainSuccession';'[Permit APPROVED by PRE_APPROVER]';'[Declaration APPROVED by SUPERVISOR]';1.000;0.011;0.011;0.688;0.118;0.081;FALSE;FALSE;FALSE;FALSE
'NotChainSuccession(Permit APPROVED by PRE_APPROVER, Declaration FINAL_APPROVED by DIRECTOR)';'NotChainSuccession';'[Permit APPROVED by PRE_APPROVER]';'[Declaration FINAL_APPROVED by DIRECTOR]';1.000;0.011;0.011;0.690;0.118;0.081;FALSE;FALSE;FALSE;FALSE
'NotChainSuccession(Permit APPROVED by PRE_APPROVER, Declaration FINAL_APPROVED by SUPERVISOR)';'NotChainSuccession';'[Permit APPROVED by PRE_APPROVER]';'[Declaration FINAL_APPROVED by SUPERVISOR]';1.000;0.091;0.091;0.087;0.927;0.081;FALSE;FALSE;FALSE;FALSE
'NotCoExistence(Permit APPROVED by PRE_APPROVER, Declaration REJECTED by ADMINISTRATION)';'NotCoExistence';'[Permit APPROVED by PRE_APPROVER]';'[Declaration REJECTED by ADMINISTRATION]';0.994;0.029;0.029;0.287;0.280;0.080;FALSE;FALSE;FALSE;FALSE
'NotCoExistence(Permit APPROVED by PRE_APPROVER, Declaration REJECTED by BUDGET OWNER)';'NotCoExistence';'[Permit APPROVED by PRE_APPROVER]';'[Declaration REJECTED by BUDGET OWNER]';1.000;0.008;0.008;0.929;0.087;0.081;FALSE;FALSE;FALSE;FALSE
'NotCoExistence(Permit APPROVED by PRE_APPROVER, Declaration REJECTED by DIRECTOR)';'NotCoExistence';'[Permit APPROVED by PRE_APPROVER]';'[Declaration REJECTED by DIRECTOR]';0.996;0.007;0.007;0.992;0.082;0.081;FALSE;FALSE;FALSE;FALSE
'NotChainSuccession(Permit APPROVED by PRE_APPROVER, Declaration REJECTED by EMPLOYEE)';'NotChainSuccession';'[Permit APPROVED by PRE_APPROVER]';'[Declaration REJECTED by EMPLOYEE]';1.000;0.032;0.032;0.272;0.298;0.081;FALSE;FALSE;FALSE;FALSE
'NotChainSuccession(Permit APPROVED by PRE_APPROVER, Declaration REJECTED by MISSING)';'NotChainSuccession';'[Permit APPROVED by PRE_APPROVER]';'[Declaration REJECTED by MISSING]';1.000;0.009;0.009;0.918;0.088;0.081;FALSE;FALSE;FALSE;FALSE
'NotChainSuccession(Permit APPROVED by PRE_APPROVER, Declaration REJECTED by PRE_APPROVER)';'NotChainSuccession';'[Permit APPROVED by PRE_APPROVER]';'[Declaration REJECTED by PRE_APPROVER]';1.000;0.009;0.009;0.974;0.083;0.081;FALSE;FALSE;FALSE;FALSE
'NotChainSuccession(Permit APPROVED by PRE_APPROVER, Declaration REJECTED by SUPERVISOR)';'NotChainSuccession';'[Permit APPROVED by PRE_APPROVER]';'[Declaration REJECTED by SUPERVISOR]';1.000;0.009;0.009;0.826;0.098;0.081;FALSE;FALSE;FALSE;FALSE
'NotCoExistence(Permit APPROVED by PRE_APPROVER, Declaration SAVED by EMPLOYEE)';'NotCoExistence';'[Permit APPROVED by PRE_APPROVER]';'[Declaration SAVED by EMPLOYEE]';0.997;0.008;0.008;0.874;0.093;0.081;FALSE;FALSE;FALSE;FALSE
'Response(Permit APPROVED by PRE_APPROVER, Declaration SUBMITTED by EMPLOYEE)';'Response';'[Permit APPROVED by PRE_APPROVER]';'[Declaration SUBMITTED by EMPLOYEE]';0.996;0.007;0.007;0.996;0.081;0.081;FALSE;FALSE;FALSE;FALSE
'NotChainSuccession(Permit APPROVED by PRE_APPROVER, Declaration SUBMITTED by EMPLOYEE)';'NotChainSuccession';'[Permit APPROVED by PRE_APPROVER]';'[Declaration SUBMITTED by EMPLOYEE]';1.000;0.120;0.120;0.082;0.989;0.081;FALSE;FALSE;FALSE;FALSE
'RespondedExistence(Permit APPROVED by PRE_APPROVER, End trip)';'RespondedExistence';'[Permit APPROVED by PRE_APPROVER]';'[End trip]';1.000;0.007;0.007;1.000;0.081;0.081;FALSE;FALSE;FALSE;FALSE
'NotChainSuccession(Permit APPROVED by PRE_APPROVER, End trip)';'NotChainSuccession';'[Permit APPROVED by PRE_APPROVER]';'[End trip]';0.999;0.097;0.097;0.080;1.000;0.080;FALSE;FALSE;FALSE;FALSE
'NotChainSuccession(Permit APPROVED by PRE_APPROVER, Payment Handled)';'NotChainSuccession';'[Permit APPROVED by PRE_APPROVER]';'[Payment Handled]';1.000;0.093;0.093;0.084;0.963;0.081;FALSE;FALSE;FALSE;FALSE
'NotCoExistence(Permit APPROVED by PRE_APPROVER, Permit APPROVED by ADMINISTRATION)';'NotCoExistence';'[Permit APPROVED by PRE_APPROVER]';'[Permit APPROVED by ADMINISTRATION]';1.000;0.074;0.074;0.099;0.816;0.081;FALSE;FALSE;FALSE;FALSE
'NotCoExistence(Permit APPROVED by PRE_APPROVER, Permit APPROVED by BUDGET OWNER)';'NotCoExistence';'[Permit APPROVED by PRE_APPROVER]';'[Permit APPROVED by BUDGET OWNER]';1.000;0.032;0.032;0.231;0.351;0.081;FALSE;FALSE;FALSE;FALSE
'NotChainSuccession(Permit APPROVED by PRE_APPROVER, Permit FINAL_APPROVED by DIRECTOR)';'NotChainSuccession';'[Permit APPROVED by PRE_APPROVER]';'[Permit FINAL_APPROVED by DIRECTOR]';0.998;0.016;0.016;0.457;0.177;0.081;FALSE;FALSE;FALSE;FALSE
'NotCoExistence(Permit APPROVED by PRE_APPROVER, Permit REJECTED by ADMINISTRATION)';'NotCoExistence';'[Permit APPROVED by PRE_APPROVER]';'[Permit REJECTED by ADMINISTRATION]';1.000;0.009;0.009;0.867;0.094;0.081;FALSE;FALSE;FALSE;FALSE
'NotCoExistence(Permit APPROVED by PRE_APPROVER, Permit REJECTED by BUDGET OWNER)';'NotCoExistence';'[Permit APPROVED by PRE_APPROVER]';'[Permit REJECTED by BUDGET OWNER]';1.000;0.008;0.008;0.947;0.086;0.081;FALSE;FALSE;FALSE;FALSE
'NotCoExistence(Permit APPROVED by PRE_APPROVER, Permit REJECTED by DIRECTOR)';'NotCoExistence';'[Permit APPROVED by PRE_APPROVER]';'[Permit REJECTED by DIRECTOR]';1.000;0.007;0.007;0.998;0.081;0.081;FALSE;FALSE;FALSE;FALSE
'NotChainSuccession(Permit APPROVED by PRE_APPROVER, Permit REJECTED by EMPLOYEE)';'NotChainSuccession';'[Permit APPROVED by PRE_APPROVER]';'[Permit REJECTED by EMPLOYEE]';1.000;0.011;0.011;0.740;0.110;0.081;FALSE;FALSE;FALSE;FALSE
